query_id,doc_id,rank,score
2,20767776,59,0.5979305505752563
2,1387104,60,0.5977722406387329
2,15663829,61,0.5973453521728516
2,46266579,62,0.5972333550453186
2,30813140,63,0.5967813730239868
2,17821387,64,0.5967472195625305
2,21239672,65,0.5965570211410522
2,22309946,66,0.5964579582214355
2,15692098,67,0.5963340401649475
2,30492966,68,0.5957169532775879
2,34198460,69,0.5948951244354248
2,32671519,70,0.5948530435562134
2,791050,71,0.5948517918586731
2,7662395,72,0.5947320461273193
2,73473433,73,0.5944578647613525
2,68317730,74,0.5931218266487122
2,5448119,75,0.5929436683654785
2,18340282,76,0.592693567276001
2,32177659,77,0.5926927328109741
2,11884292,78,0.5926902890205383
2,19307912,79,0.5926522016525269
2,22194407,80,0.5925454497337341
2,23785605,81,0.5922773480415344
2,8842332,82,0.5920494794845581
2,1358909,83,0.5920254588127136
2,7813993,84,0.5919777750968933
2,12130200,85,0.5918523073196411
2,103007,86,0.5918031930923462
2,5993745,87,0.5916125774383545
2,16322674,88,0.5914669036865234
2,25451374,89,0.5914303660392761
2,26016929,90,0.5913845896720886
2,10944947,91,0.5912566184997559
2,6158879,92,0.5911741256713867
2,25300664,93,0.5910786390304565
2,21003930,94,0.5909022688865662
2,14290854,95,0.5904950499534607
2,21323758,96,0.5904027223587036
2,29387024,97,0.59027099609375
2,46695481,98,0.5901870131492615
2,15984735,99,0.5900925993919373
2,41074251,100,0.589877724647522
4,10958594,1,0.7244583964347839
4,5641851,2,0.6895131468772888
4,2058909,3,0.6863157749176025
4,22942787,4,0.6814441084861755
4,25121903,5,0.6769968271255493
4,30226988,6,0.6750545501708984
4,16390264,7,0.6652315855026245
4,6078882,8,0.6647602319717407
4,5372432,9,0.660862147808075
4,39903312,10,0.6522267460823059
4,20610390,11,0.6494320631027222
4,52188256,12,0.649254560470581
4,23830488,13,0.6482675075531006
4,2492146,14,0.6464546322822571
4,9650982,15,0.6454095244407654
4,28931537,16,0.6450526714324951
4,756887,17,0.644841194152832
4,24575065,18,0.6429675221443176
4,24980622,19,0.6398202180862427
4,1387104,20,0.6379969716072083
4,520579,21,0.6377607583999634
4,41074251,22,0.6363310217857361
4,23126677,23,0.6347131729125977
4,3524352,24,0.6344927549362183
4,7613033,25,0.6311744451522827
4,16806763,26,0.6311227083206177
4,42731834,27,0.6293238401412964
4,9558539,28,0.6288076639175415
4,20372201,29,0.6285552382469177
4,20127522,30,0.6279709935188293
4,15476777,31,0.627007007598877
4,24190159,32,0.6264843344688416
4,9547722,33,0.6263494491577148
4,45015767,34,0.6253885626792908
4,31591262,35,0.6247411370277405
4,24581365,36,0.623923659324646
4,15648443,37,0.6231724619865417
4,10761515,38,0.6227250099182129
4,26798867,39,0.6224954724311829
4,23639838,40,0.6223764419555664
4,6057195,41,0.621666431427002
4,4828631,42,0.6193298697471619
4,35443524,43,0.6192818880081177
4,9274291,44,0.6187906265258789
4,2665675,45,0.6183455586433411
4,825728,46,0.6178686022758484
4,3899896,47,0.616617739200592
4,8082528,48,0.6165610551834106
4,2328272,49,0.6164761781692505
4,14315749,50,0.6162852048873901
4,44562904,51,0.6147536039352417
4,17124832,52,0.6142165064811707
4,29981186,53,0.6138700246810913
4,7852582,54,0.6135636568069458
4,12074066,55,0.6110122203826904
4,27240667,56,0.6105045080184937
4,7165938,57,0.6091856360435486
4,21033230,58,0.6091265678405762
4,30919024,59,0.6087904572486877
4,25523969,60,0.6065402626991272
4,9394119,61,0.6059659123420715
4,3329824,62,0.6052263975143433
4,7228140,63,0.6049619913101196
4,25589047,64,0.604727566242218
4,7639744,65,0.6032035946846008
4,87430549,66,0.6030189990997314
4,2389574,67,0.6028957366943359
4,40382183,68,0.6022285223007202
4,31682248,69,0.6016680598258972
4,32423829,70,0.6007751226425171
4,39580129,71,0.600272536277771
4,46485368,72,0.6002007722854614
4,46565968,73,0.6001244783401489
4,1866911,74,0.5998587608337402
4,32084655,75,0.5991716384887695
4,43334921,76,0.5990085601806641
4,3360428,77,0.5980339050292969
4,42298280,78,0.5957546830177307
4,36212758,79,0.5955358743667603
4,31616203,80,0.5951541066169739
4,9285396,81,0.5949580669403076
4,9211173,82,0.5944196581840515
4,72580164,83,0.5943847298622131
4,46695481,84,0.5937108397483826
4,21181273,85,0.5936415791511536
4,13030852,86,0.5931050181388855
4,3471191,87,0.5929535627365112
4,30580263,88,0.5929062962532043
4,4489217,89,0.5923213362693787
4,13515165,90,0.5922635793685913
4,24282306,91,0.5915931463241577
4,3514540,92,0.5915916562080383
4,9226649,93,0.5914821624755859
4,52180874,94,0.5913423299789429
4,19408393,95,0.590652346611023
4,15541119,96,0.5905334949493408
4,32421068,97,0.5899904370307922
4,23136735,98,0.5899608731269836
4,19673227,99,0.5897746682167053
4,26973393,100,0.5894909501075745
6,2613775,1,0.7797094583511353
6,23117378,2,0.7402029633522034
6,20240998,3,0.7216620445251465
6,16204011,4,0.7169566750526428
6,4791384,5,0.7166313529014587
6,21050357,6,0.7128889560699463
6,9167230,7,0.6871880888938904
6,13791044,8,0.6853851079940796
6,35521287,9,0.6783509254455566
6,33257464,10,0.6783477067947388
6,7662395,11,0.6767987608909607
6,25953438,12,0.6720471382141113
6,1263446,13,0.6664586067199707
6,1606628,14,0.6559821367263794
6,42291761,15,0.6492874026298523
6,4810810,16,0.6476715803146362
6,19824183,17,0.6475710868835449
6,21239672,18,0.6454715728759766
6,37118634,19,0.6424732804298401
6,21472388,20,0.6402561068534851
6,10692948,21,0.6384502649307251
6,30292811,22,0.6376243829727173
6,11953232,23,0.633739709854126
6,14682243,24,0.6327381730079651
6,27099731,25,0.6307277679443359
6,581832,26,0.6304927468299866
6,28633594,27,0.6289882659912109
6,25451374,28,0.6270201802253723
6,15274349,29,0.6246862411499023
6,20999249,30,0.6233077645301819
6,17877537,31,0.623038113117218
6,22442133,32,0.6205353736877441
6,17415081,33,0.6204630136489868
6,36124058,34,0.6193794012069702
6,19961177,35,0.6171748638153076
6,73473433,36,0.6168257594108582
6,11748341,37,0.6161529421806335
6,8529693,38,0.6160722374916077
6,25641414,39,0.6160184144973755
6,10209731,40,0.6159374713897705
6,11943989,41,0.6143177151679993
6,16322674,42,0.6139854192733765
6,26611834,43,0.6120777726173401
6,76463821,44,0.6120731830596924
6,14823313,45,0.6112157702445984
6,30786800,46,0.6108064651489258
6,17626822,47,0.609704852104187
6,17450673,48,0.6088300347328186
6,24269361,49,0.6082714200019836
6,4492358,50,0.60825115442276
6,18104691,51,0.6082487106323242
6,25069745,52,0.6081297397613525
6,881332,53,0.6068286895751953
6,32357890,54,0.6066974997520447
6,13770184,55,0.6054095029830933
6,11441172,56,0.6048094034194946
6,27129115,57,0.6043027639389038
6,36178047,58,0.6037870049476624
6,28562710,59,0.6035380363464355
6,74137632,60,0.6034975051879883
6,25649714,61,0.603308916091919
6,25293616,62,0.6031505465507507
6,6387956,63,0.6012216210365295
6,27063470,64,0.6010549664497375
6,13097856,65,0.6007224321365356
6,45548062,66,0.6005362272262573
6,71628189,67,0.6002821922302246
6,34121231,68,0.6002103090286255
6,45276789,69,0.6001850962638855
6,13765757,70,0.5991195440292358
6,41131087,71,0.5990784764289856
6,24163770,72,0.5985816121101379
6,3578380,73,0.5985271334648132
6,13282296,74,0.5981053709983826
6,3903084,75,0.597370445728302
6,11630388,76,0.5970988273620605
6,23531592,77,0.5969763994216919
6,4688277,78,0.5969630479812622
6,20526907,79,0.595883846282959
6,13230773,80,0.5954976677894592
6,12224536,81,0.5948982238769531
6,52072815,82,0.5948676466941833
6,12709184,83,0.5947511196136475
6,13338820,84,0.5945444107055664
6,14475235,85,0.5942344069480896
6,3716075,86,0.593885600566864
6,10854174,87,0.5936322212219238
6,22467585,88,0.5931062698364258
6,8582337,89,0.5930862426757812
6,14700857,90,0.592628538608551
6,791050,91,0.5925835967063904
6,15512462,92,0.5925071239471436
6,1102268,93,0.5921365022659302
6,23557241,94,0.5921106934547424
6,22194407,95,0.5921039581298828
6,7655029,96,0.5920273065567017
6,5939172,97,0.5915700197219849
6,6490571,98,0.5913375616073608
6,8842332,99,0.5908182263374329
6,27240667,100,0.590816080570221
9,44265107,1,0.7348458170890808
9,24700152,2,0.5887298583984375
9,2048139,3,0.5869337320327759
9,14390137,4,0.5751247406005859
9,27188320,5,0.5740593075752258
9,12442311,6,0.5505788326263428
9,13071728,7,0.5491005182266235
9,14806256,8,0.5488427877426147
9,26124606,9,0.5458625555038452
9,45461275,10,0.5456824898719788
9,6490571,11,0.545068621635437
9,35022568,12,0.5417040586471558
9,13934676,13,0.5405598282814026
9,13097856,14,0.5397065281867981
9,14500725,15,0.5364700555801392
9,24575065,16,0.5354517102241516
9,374902,17,0.5302287340164185
9,7111021,18,0.5298994183540344
9,31363207,19,0.5290188789367676
9,13914633,20,0.5286535024642944
9,52072815,21,0.5261846780776978
9,24346598,22,0.5254917740821838
9,6477536,23,0.5253976583480835
9,39300105,24,0.5242300033569336
9,42185082,25,0.5235916376113892
9,485020,26,0.5222138166427612
9,1102268,27,0.5219836831092834
9,31612088,28,0.5213335752487183
9,5835149,29,0.5202580690383911
9,2276126,30,0.5188956260681152
9,12672066,31,0.5186610817909241
9,39985001,32,0.5185624361038208
9,57121667,33,0.5182126760482788
9,21859699,34,0.5166987776756287
9,39970500,35,0.5166035294532776
9,11230569,36,0.5153460502624512
9,11614737,37,0.5145797729492188
9,21700295,38,0.5144157409667969
9,22414304,39,0.5140866041183472
9,35087728,40,0.5135160684585571
9,21009874,41,0.5133863091468811
9,24276304,42,0.5130838751792908
9,24916604,43,0.5128867626190186
9,24943534,44,0.512599527835846
9,31562330,45,0.5119045376777649
9,34227917,46,0.5118827819824219
9,6112053,47,0.5116450786590576
9,3698758,48,0.5115951299667358
9,8906858,49,0.5108341574668884
9,13901073,50,0.5099596381187439
9,25134146,51,0.5098241567611694
9,24019260,52,0.5083457827568054
9,21590125,53,0.5078635215759277
9,14319754,54,0.5074308514595032
9,1986482,55,0.5073877573013306
9,24077493,56,0.5064086318016052
9,4883040,57,0.5056235790252686
9,28931537,58,0.5047104358673096
9,45548062,59,0.5046389698982239
9,9976969,60,0.5044312477111816
9,13899137,61,0.5034013390541077
9,4700428,62,0.502812385559082
9,20188586,63,0.5024540424346924
9,6491532,64,0.5023512840270996
9,29845974,65,0.5023491978645325
9,8570690,66,0.5023446679115295
9,18268012,67,0.5019548535346985
9,6057195,68,0.5006538033485413
9,41774099,69,0.5001727938652039
9,21479231,70,0.4998876452445984
9,25806385,71,0.4998078942298889
9,3578380,72,0.49975305795669556
9,36003142,73,0.4987736940383911
9,73473433,74,0.49875664710998535
9,14395738,75,0.49832427501678467
9,12991445,76,0.4973961114883423
9,15041758,77,0.49692535400390625
9,5939172,78,0.4967547059059143
9,5548081,79,0.49669766426086426
9,6129301,80,0.49585050344467163
9,12258338,81,0.4954931139945984
9,2475059,82,0.49539947509765625
9,14647747,83,0.49522459506988525
9,8582337,84,0.49497753381729126
9,38886345,85,0.4947715401649475
9,29981186,86,0.49440622329711914
9,145383432,87,0.494384229183197
9,5114940,88,0.4943504333496094
9,8190282,89,0.4943382441997528
9,7647224,90,0.4941311478614807
9,1259359,91,0.493958443403244
9,46112052,92,0.493531197309494
9,708425,93,0.4934689700603485
9,13619127,94,0.4931013882160187
9,980196,95,0.49255862832069397
9,7098463,96,0.49247217178344727
9,22420524,97,0.49213191866874695
9,17077004,98,0.491720587015152
9,15968271,99,0.49169522523880005
9,33339202,100,0.491629958152771
11,25510546,1,0.7651203274726868
11,7482674,2,0.7341836094856262
11,600437,3,0.7229864597320557
11,35760786,4,0.7211418151855469
11,4709641,5,0.718345582485199
11,20904154,6,0.717837929725647
11,8533245,7,0.7119625806808472
11,16712164,8,0.7111186981201172
11,52887689,9,0.7014396786689758
11,13958154,10,0.6973003149032593
11,15716328,11,0.6962509155273438
11,9752604,12,0.6959065198898315
11,32587939,13,0.6953017115592957
11,7042304,14,0.6934523582458496
11,23763738,15,0.6923527121543884
11,11903247,16,0.6915525197982788
11,28164534,17,0.6889535784721375
11,1554348,18,0.6887741684913635
11,39863735,19,0.6884716153144836
11,4959368,20,0.6882854700088501
11,10883736,21,0.6882761716842651
11,20649327,22,0.6880850791931152
11,45336190,23,0.6877740621566772
11,4999633,24,0.6870482563972473
11,970012,25,0.6861148476600647
11,21093407,26,0.6842198371887207
11,7875158,27,0.6833386421203613
11,4583180,28,0.6831712126731873
11,21547032,29,0.6827593445777893
11,23601616,30,0.6826915740966797
11,8150638,31,0.6826913952827454
11,9194077,32,0.6809000968933105
11,7506409,33,0.6806380152702332
11,22478394,34,0.6801770329475403
11,22036571,35,0.6799449920654297
11,6540064,36,0.6797319650650024
11,6157371,37,0.6782619953155518
11,35231675,38,0.6782561540603638
11,4911006,39,0.6780454516410828
11,24632480,40,0.6778969168663025
11,8458567,41,0.6778281927108765
11,15836115,42,0.6776642203330994
11,38751591,43,0.6768258810043335
11,41911192,44,0.6768218874931335
11,31324978,45,0.6764861941337585
11,26064942,46,0.6758453845977783
11,14637235,47,0.6752716302871704
11,30351165,48,0.6752288937568665
11,38025907,49,0.6750799417495728
11,24349992,50,0.674995481967926
11,26596106,51,0.6748113632202148
11,10795063,52,0.6745799779891968
11,11280569,53,0.6744294166564941
11,14178995,54,0.6739693284034729
11,213017,55,0.6737224459648132
11,13921783,56,0.6736851930618286
11,10207180,57,0.6732030510902405
11,23634484,58,0.6731444001197815
11,4407318,59,0.672667920589447
11,9021186,60,0.6725835800170898
11,1967410,61,0.672471821308136
11,12280462,62,0.6723108887672424
11,1907601,63,0.6719056367874146
11,13878643,64,0.6717309355735779
11,24335068,65,0.6716737151145935
11,3078550,66,0.67143315076828
11,14198646,67,0.6714216470718384
11,1084345,68,0.6711916327476501
11,23974474,69,0.6711518168449402
11,3113630,70,0.6709616184234619
11,33569870,71,0.6704662442207336
11,418246,72,0.6703968048095703
11,12658073,73,0.6702186465263367
11,18264714,74,0.6700255274772644
11,4459491,75,0.669966995716095
11,25895285,76,0.6698700189590454
11,26244918,77,0.6697151064872742
11,35543846,78,0.6696906089782715
11,12909503,79,0.6693255305290222
11,21199527,80,0.6692469120025635
11,36180468,81,0.6692336797714233
11,18987782,82,0.669058084487915
11,3419709,83,0.6689808368682861
11,4544916,84,0.6689515113830566
11,13969173,85,0.6687152981758118
11,46266579,86,0.6686034202575684
11,33063763,87,0.668515682220459
11,24347647,88,0.6683820486068726
11,23737024,89,0.6681540012359619
11,12156187,90,0.6680418848991394
11,16058322,91,0.6676511168479919
11,5107861,92,0.6674429178237915
11,10491220,93,0.6673994064331055
11,7548577,94,0.6673869490623474
11,8892905,95,0.6673063039779663
11,3085264,96,0.6672865748405457
11,23076291,97,0.6670610308647156
11,12240507,98,0.666777491569519
11,27403802,99,0.6665985584259033
11,22116439,100,0.6665858030319214
12,33409100,1,0.8163087368011475
12,11705328,2,0.7582883834838867
12,18557974,3,0.7381172180175781
12,21636085,4,0.7368366718292236
12,37424881,5,0.7356746196746826
12,24049225,6,0.7336986660957336
12,12810152,7,0.7328850030899048
12,15615957,8,0.7225571274757385
12,5152028,9,0.7171584367752075
12,19278208,10,0.7100139856338501
12,8595678,11,0.709174394607544
12,140098548,12,0.7057502269744873
12,10557471,13,0.7046749591827393
12,13801259,14,0.6968704462051392
12,16252863,15,0.6948719620704651
12,36960449,16,0.6929170489311218
12,3215494,17,0.6926421523094177
12,12009265,18,0.6887993812561035
12,18256197,19,0.6887590885162354
12,4550036,20,0.6880810856819153
12,4483571,21,0.6855723857879639
12,4678846,22,0.6839762926101685
12,356218,23,0.6834319829940796
12,26409363,24,0.6825424432754517
12,3034412,25,0.6821666955947876
12,25259746,26,0.6817805171012878
12,42441846,27,0.679762601852417
12,4442799,28,0.6774150729179382
12,23245050,29,0.6766354441642761
12,20083834,30,0.6765415668487549
12,23908217,31,0.6760269403457642
12,23267371,32,0.6755902171134949
12,13338820,33,0.6748171448707581
12,9555784,34,0.6743684411048889
12,44030361,35,0.6727430820465088
12,4462079,36,0.6724246144294739
12,19804204,37,0.6693337559700012
12,12074066,38,0.6685909628868103
12,13312471,39,0.6684238314628601
12,35724562,40,0.6674261093139648
12,4500832,41,0.6663613319396973
12,40156901,42,0.6659190654754639
12,30786800,43,0.6646574139595032
12,23868856,44,0.6645607352256775
12,3150030,45,0.6639871597290039
12,3613041,46,0.6637656688690186
12,8318922,47,0.6632857918739319
12,520579,48,0.662691056728363
12,16256507,49,0.6620835661888123
12,71625969,50,0.6603736877441406
12,38712515,51,0.6603112816810608
12,37336085,52,0.6594372987747192
12,26025820,53,0.6591047048568726
12,25599283,54,0.6579326391220093
12,41646286,55,0.6573629975318909
12,30720103,56,0.6566677093505859
12,9813098,57,0.6564723253250122
12,12130200,58,0.6557103395462036
12,46837626,59,0.6552247405052185
12,40790033,60,0.6551270484924316
12,71341302,61,0.6541760563850403
12,40005757,62,0.6524857878684998
12,6250701,63,0.652215301990509
12,43557480,64,0.6521077752113342
12,36124058,65,0.6512758731842041
12,10072941,66,0.6511801481246948
12,21623140,67,0.650715708732605
12,44624045,68,0.6501187086105347
12,25300664,69,0.6489546298980713
12,3825750,70,0.6472379565238953
12,25837950,71,0.6470950841903687
12,20473074,72,0.6470416188240051
12,21553394,73,0.6465877294540405
12,12102963,74,0.6456810235977173
12,15663829,75,0.6439963579177856
12,49429882,76,0.6433651447296143
12,6540064,77,0.6432797908782959
12,1974176,78,0.6431646347045898
12,70704988,79,0.6425690650939941
12,13619127,80,0.6423511505126953
12,3222187,81,0.6416863203048706
12,8446259,82,0.6415328979492188
12,20048431,83,0.641128420829773
12,4515975,84,0.6401365995407104
12,11246427,85,0.6393507719039917
12,25816994,86,0.638434648513794
12,21993510,87,0.6376838684082031
12,26025370,88,0.6376330256462097
12,5687200,89,0.6373376250267029
12,25104843,90,0.6373000144958496
12,23013317,91,0.6372523307800293
12,37731372,92,0.6372292637825012
12,2787558,93,0.6364389061927795
12,2475059,94,0.6358185410499573
12,23439808,95,0.635224461555481
12,33533307,96,0.6350602507591248
12,12549585,97,0.6347157955169678
12,10692948,98,0.6344299912452698
12,9617381,99,0.6340987682342529
12,36558211,100,0.6335722208023071
14,393001,1,0.7876522541046143
14,6421792,2,0.7167033553123474
14,7116734,3,0.6987942457199097
14,42708716,4,0.6897425055503845
14,1373287,5,0.6803895235061646
14,1686997,6,0.6751221418380737
14,22025252,7,0.6737651228904724
14,10883736,8,0.6716073751449585
14,38401028,9,0.6679502129554749
14,41159361,10,0.667685866355896
14,641786,11,0.6658857464790344
14,13030852,12,0.6610486507415771
14,8037453,13,0.6582554578781128
14,39187170,14,0.6578150987625122
14,21931005,15,0.6558536291122437
14,30543439,16,0.6555460095405579
14,10548391,17,0.6533827185630798
14,42387637,18,0.652445912361145
14,20672596,19,0.6506500840187073
14,1554348,20,0.6497055292129517
14,29691654,21,0.6477764248847961
14,36950726,22,0.6441681385040283
14,44614949,23,0.6428370475769043
14,24341590,24,0.6425487399101257
14,24731248,25,0.639847993850708
14,1568684,26,0.6393293142318726
14,3285059,27,0.6390632390975952
14,12358173,28,0.6389744281768799
14,32001951,29,0.638405442237854
14,18678095,30,0.638144850730896
14,25687558,31,0.6380546689033508
14,1907601,32,0.6377237439155579
14,33912748,33,0.6361099481582642
14,21181273,34,0.6360666751861572
14,35828148,35,0.635577917098999
14,27686445,36,0.634829044342041
14,20696397,37,0.6342549324035645
14,21114100,38,0.6333767175674438
14,18199839,39,0.6332684755325317
14,40232172,40,0.632707417011261
14,10852047,41,0.6326398253440857
14,25937484,42,0.6323588490486145
14,38025907,43,0.6323451995849609
14,16630996,44,0.6321222186088562
14,18218379,45,0.6320407390594482
14,597790,46,0.6315865516662598
14,970012,47,0.6314021944999695
14,20456030,48,0.6313581466674805
14,36653415,49,0.6311306953430176
14,45651303,50,0.6305700540542603
14,39776978,51,0.630504310131073
14,42065070,52,0.6300437450408936
14,17368516,53,0.6292694807052612
14,10169908,54,0.6291806697845459
14,38886345,55,0.6290680170059204
14,20454006,56,0.6290193200111389
14,18375089,57,0.6290181279182434
14,41928290,58,0.6290105581283569
14,35747505,59,0.6287107467651367
14,16242975,60,0.6285744905471802
14,46266579,61,0.6282421946525574
14,42298280,62,0.628240704536438
14,42782688,63,0.6276703476905823
14,5785219,64,0.6272245645523071
14,28910120,65,0.6271634101867676
14,35543846,66,0.6269513964653015
14,2260571,67,0.62635338306427
14,7734150,68,0.6262992024421692
14,11181416,69,0.6261638402938843
14,4959368,70,0.6260908246040344
14,23763738,71,0.6260325312614441
14,24541180,72,0.6259543895721436
14,3912660,73,0.6255353093147278
14,38712515,74,0.6254318952560425
14,946756,75,0.6253228783607483
14,20501163,76,0.6252315640449524
14,29947146,77,0.6250101327896118
14,33684572,78,0.6249548196792603
14,9257019,79,0.6248306632041931
14,36444198,80,0.6247431039810181
14,1522647,81,0.6245517730712891
14,1569031,82,0.6245356798171997
14,25014337,83,0.6242494583129883
14,11983390,84,0.624072790145874
14,19497526,85,0.6240198612213135
14,6290112,86,0.6239950656890869
14,34733465,87,0.6239461898803711
14,8458567,88,0.6239026784896851
14,23737024,89,0.6236476302146912
14,27373088,90,0.6234898567199707
14,1840993,91,0.6231927275657654
14,18810195,92,0.6229748129844666
14,24980622,93,0.6228042840957642
14,878526,94,0.6224992871284485
14,36654066,95,0.6221327781677246
14,24998637,96,0.6220791339874268
14,25623469,97,0.621997058391571
14,80522346,98,0.6216963529586792
14,12622860,99,0.6216731071472168
14,68317730,100,0.6213611364364624
15,10015292,1,0.7021430134773254
15,31293581,2,0.6875547170639038
15,3863543,3,0.6835101842880249
15,16630060,4,0.6834304332733154
15,2701077,5,0.6778009533882141
15,14700857,6,0.6777672171592712
15,35443524,7,0.671145498752594
15,39851630,8,0.66759192943573
15,18953920,9,0.6672155857086182
15,25419778,10,0.6662194728851318
15,9412420,11,0.6656660437583923
15,10078024,12,0.6609334349632263
15,25238950,13,0.6589004993438721
15,32170702,14,0.6576339602470398
15,4326318,15,0.6571493744850159
15,1617327,16,0.6567829251289368
15,14768471,17,0.6558475494384766
15,38844612,18,0.6552474498748779
15,16361581,19,0.6549336910247803
15,36212758,20,0.654619038105011
15,2828460,21,0.6546185612678528
15,13025574,22,0.6543644070625305
15,20372201,23,0.6541948914527893
15,40164383,24,0.653610110282898
15,37437064,25,0.6524660587310791
15,7506409,26,0.6506689190864563
15,6807122,27,0.6498154401779175
15,5107861,28,0.6492066383361816
